Periodo,COD_INFRACCION,DESC_INFRACCION,sum_CANTIDAD_INFRACCIONES
2016-11,590,"""Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.""",261
2016-12,A05,No respetar las señales de tránsito,393
2016-12,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,498
2016-12,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,1708
2016-12,B02,Conducir un vehículo con la licencia de conducción vencida,338
2016-12,B15,Conducir un vehículo de servicio público que no lleve el aviso de tarifas oficiales en condiciones de fácil lectura para los pasajeros o poseer este aviso deteriorado o adulterado,151
2016-12,C02,Estacionar un vehículo en los sitios prohibidos,801
2016-12,C06,No utilizar el cinturón de seguridad por parte de los ocupantes del vehículo y los cinturones de seguridad en los asientos traseros en los vehículos fabricados a partir del año 2004,200
2016-12,C14,"""Transitar por los siguientes sitios restringidos o en horas prohibidas por la autoridad competente.  Además, el vehículo será inmovilizado""",695
2016-12,C24,Conducir motocicleta sin observar las siguientes normas,849
2016-12,C31,No acatar las señales de tránsito o requerimientos impartidos por los agentes de tránsito,559
2016-12,C35,"""No realizar la revisión técnico-mecánica y de emisiones contaminantes en los siguientes plazos o cuando aun portando los certificados correspondientes no cuenta con las siguientes condiciones técnico mecánica y de emisiones contaminantes, además el vehículo será inmovilizado""",1362
2016-12,C38,"""Usar sistemas móviles de comunicaciones o teléfonos instalados en los vehículos al momento de conducir, exceptuando si éstos son utilizados con accesorios o equipos auxiliares que permitan tener las manos libres""",178
2016-12,D01,"""Guiar un vehículo sin haber obtenido la licencia de conducción correspondiente. Además, el vehículo será inmovilizado en el lugar de los hechos hasta que éste sea retirado por una persona autorizada por el infractor que tenga licencia de conducción""",259
2016-12,D02,"""Conducir sin portar el Seguro Obligatorio de Accidentes de tránsito ordenado por la ley. Además, el vehículo será inmovilizado""",409
2016-12,D12,"""Conducir un vehículo que, sin la debida autorización se destine a un servicio diferente de aquel para la cual tiene licencia de tránsito.  Además el vehículo será inmovilizado por primera vez por el término de cinco días, por segunda vez veinte días y por tercera vez cuarenta días""",260
2016-12,F06,Actuar de manera que ponga en peligro su integridad física,325
2016-12,G02,"""Los peatones y ciclistas que no cumplan con las disposiciones del Código, serán amonestados serán amonestados por la autoridad de tránsito competente y deberán asistir a un curso informativo dictado por las autoridades de tránsito""",364
2016-12,H02,"""El conductor que no porte la licencia de tránsito, además el vehículo será inmovilizado""",566
2016-12,H03,"""El conductor, pasajero o peatón, que obstaculice, perjudique o ponga en riesgo a las demás personas o que no cumplan las normas y señales de tránsito que les sean aplicables o no obedezca las indicaciones que les den las autoridades de tránsito""",1199
2016-12,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,422
2016-12,590,"""Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.""",101
2017-1,A05,No respetar las señales de tránsito,390
2017-1,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,491
2017-1,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,3306
2017-1,B02,Conducir un vehículo con la licencia de conducción vencida,618
2017-1,B15,Conducir un vehículo de servicio público que no lleve el aviso de tarifas oficiales en condiciones de fácil lectura para los pasajeros o poseer este aviso deteriorado o adulterado,377
2017-1,C02,Estacionar un vehículo en los sitios prohibidos,2200
2017-1,C06,No utilizar el cinturón de seguridad por parte de los ocupantes del vehículo y los cinturones de seguridad en los asientos traseros en los vehículos fabricados a partir del año 2004,329
2017-1,C14,"""Transitar por los siguientes sitios restringidos o en horas prohibidas por la autoridad competente.  Además, el vehículo será inmovilizado""",1372
2017-1,C24,Conducir motocicleta sin observar las siguientes normas,1780
2017-1,C31,No acatar las señales de tránsito o requerimientos impartidos por los agentes de tránsito,722
2017-1,C35,"""No realizar la revisión técnico-mecánica y de emisiones contaminantes en los siguientes plazos o cuando aun portando los certificados correspondientes no cuenta con las siguientes condiciones técnico mecánica y de emisiones contaminantes, además el vehículo será inmovilizado""",2617
2017-1,C38,"""Usar sistemas móviles de comunicaciones o teléfonos instalados en los vehículos al momento de conducir, exceptuando si éstos son utilizados con accesorios o equipos auxiliares que permitan tener las manos libres""",274
2017-1,D01,"""Guiar un vehículo sin haber obtenido la licencia de conducción correspondiente. Además, el vehículo será inmovilizado en el lugar de los hechos hasta que éste sea retirado por una persona autorizada por el infractor que tenga licencia de conducción""",507
2017-1,D02,"""Conducir sin portar el Seguro Obligatorio de Accidentes de tránsito ordenado por la ley. Además, el vehículo será inmovilizado""",769
2017-1,D12,"""Conducir un vehículo que, sin la debida autorización se destine a un servicio diferente de aquel para la cual tiene licencia de tránsito.  Además el vehículo será inmovilizado por primera vez por el término de cinco días, por segunda vez veinte días y por tercera vez cuarenta días""",595
2017-1,F06,Actuar de manera que ponga en peligro su integridad física,492
2017-1,G02,"""Los peatones y ciclistas que no cumplan con las disposiciones del Código, serán amonestados serán amonestados por la autoridad de tránsito competente y deberán asistir a un curso informativo dictado por las autoridades de tránsito""",335
2017-1,H02,"""El conductor que no porte la licencia de tránsito, además el vehículo será inmovilizado""",891
2017-1,H03,"""El conductor, pasajero o peatón, que obstaculice, perjudique o ponga en riesgo a las demás personas o que no cumplan las normas y señales de tránsito que les sean aplicables o no obedezca las indicaciones que les den las autoridades de tránsito""",2201
2017-1,H13,Las demás conductas que constituyan infracción a las normas de tránsito y que no se encuentren descritas en este acto administrativo,740
2017-1,590,"""Cuando se compruebe que el equipo está prestando un servicio no autorizado, entendiéndose como aquel servicio que se preta a través de un vehículo automotor de servicio público sin el permiso, o cuando se preste contrariando las condiciones iniciales.""",268
2017-2,A05,No respetar las señales de tránsito,285
2017-2,A11,Transitar por zonas restringidas o por vías de alta velocidad como autopistas y arterias,332
2017-2,B01,Conducir un vehículo sin llevar consigo la licencia de conducción,3129
2017-2,B02,Conducir un vehículo con la licencia de conducción vencida,600
2017-2,B15,Conducir un vehículo de servicio público que no lleve el aviso de tarifas oficiales en condiciones de fácil lectura para los pasajeros o poseer este aviso deteriorado o adulterado,486
2017-2,C02,Estacionar un vehículo en los sitios prohibidos,2187
2017-2,C06,No utilizar el cinturón de seguridad por parte de los ocupantes del vehículo y los cinturones de seguridad en los asientos traseros en los vehículos fabricados a partir del año 2004,352
2017-2,C14,"""Transitar por los siguientes sitios restringidos o en horas prohibidas por la autoridad competente.  Además, el vehículo será inmovilizado""",2859
2017-2,C24,Conducir motocicleta sin observar las siguientes normas,1794
2017-2,C31,No acatar las señales de tránsito o requerimientos impartidos por los agentes de tránsito,628
2017-2,C35,"""No realizar la revisión técnico-mecánica y de emisiones contaminantes en los siguientes plazos o cuando aun portando los certificados correspondientes no cuenta con las siguientes condiciones técnico mecánica y de emisiones contaminantes, además el vehículo será inmovilizado""",2392
2017-2,C38,"""Usar sistemas móviles de comunicaciones o teléfonos instalados en los vehículos al momento de conducir, exceptuando si éstos son utilizados con accesorios o equipos auxiliares que permitan tener las manos libres""",328
2017-2,D01,"""Guiar un vehículo sin haber obtenido la licencia de conducción correspondiente. Además, el vehículo será inmovilizado en el lugar de los hechos hasta que éste sea retirado por una persona autorizada por el infractor que tenga licencia de conducción""",463
2017-2,D02,"""Conducir sin portar el Seguro Obligatorio de Accidentes de tránsito ordenado por la ley. Además, el vehículo será inmovilizado""",746
